,x,y,timestamp,pre_x,pre_y,class,class_line,stroke_id,word_id,line_id
0,173.828125,426.353912354,1502225413.37,173.5625,426.353912354,1,1,1,60,12
1,173.890625,425.957885742,1502225413.38,173.828125,426.353912354,1,1,1,60,12
2,173.96875,425.749450684,1502225413.38,173.890625,425.957885742,1,1,1,60,12
3,173.96875,425.624389648,1502225413.39,173.96875,425.749450684,1,1,1,60,12
4,173.96875,425.478485107,1502225413.39,173.96875,425.624389648,1,1,1,60,12
5,173.96875,425.478485107,1502225413.39,173.96875,425.478485107,1,1,1,60,12
6,173.765625,425.478485107,1502225413.4,173.96875,425.478485107,1,1,1,60,12
7,173.4375,425.478485107,1502225413.4,173.765625,425.478485107,1,1,1,60,12
8,173.03125,425.478485107,1502225413.41,173.4375,425.478485107,1,1,1,60,12
9,172.5,425.478485107,1502225413.41,173.03125,425.478485107,1,1,1,60,12
10,171.96875,425.478485107,1502225413.41,172.5,425.478485107,1,1,1,60,12
11,171.4375,425.478485107,1502225413.42,171.96875,425.478485107,1,1,1,60,12
12,170.90625,425.478485107,1502225413.42,171.4375,425.478485107,1,1,1,60,12
13,170.515625,425.541015625,1502225413.43,170.90625,425.478485107,1,1,1,60,12
14,170.046875,425.624389648,1502225413.43,170.515625,425.541015625,1,1,1,60,12
15,169.71875,425.686920166,1502225413.44,170.046875,425.624389648,1,1,1,60,12
16,169.453125,425.749450684,1502225413.44,169.71875,425.686920166,1,1,1,60,12
17,169.25,425.749450684,1502225413.44,169.453125,425.749450684,1,1,1,60,12
18,169.1875,425.749450684,1502225413.45,169.25,425.749450684,1,1,1,60,12
19,169.125,425.749450684,1502225413.45,169.1875,425.749450684,1,1,1,60,12
20,169.046875,425.749450684,1502225413.46,169.125,425.749450684,1,1,1,60,12
21,169.046875,425.749450684,1502225413.46,169.046875,425.749450684,1,1,1,60,12
22,169.046875,425.749450684,1502225413.46,169.046875,425.749450684,1,1,1,60,12
23,169.046875,425.749450684,1502225413.47,169.046875,425.749450684,1,1,1,60,12
24,169.046875,425.749450684,1502225413.47,169.046875,425.749450684,1,1,1,60,12
25,169.046875,425.749450684,1502225413.48,169.046875,425.749450684,1,1,1,60,12
26,169.046875,425.749450684,1502225413.48,169.046875,425.749450684,1,1,1,60,12
27,169.046875,425.749450684,1502225413.49,169.046875,425.749450684,1,1,1,60,12
28,169.046875,425.811981201,1502225413.49,169.046875,425.749450684,1,1,1,60,12
29,169.046875,425.874511719,1502225413.49,169.046875,425.811981201,1,1,1,60,12
30,168.921875,426.02041626,1502225413.5,169.046875,425.874511719,1,1,1,60,12
31,168.71875,426.353912354,1502225413.5,168.921875,426.02041626,1,1,1,60,12
32,168.53125,426.749938965,1502225413.51,168.71875,426.353912354,1,1,1,60,12
33,168.265625,427.271026611,1502225413.51,168.53125,426.749938965,1,1,1,60,12
34,168.0,427.792114258,1502225413.51,168.265625,427.271026611,1,1,1,60,12
35,167.59375,428.5216369630001,1502225413.52,168.0,427.792114258,1,1,1,60,12
36,167.390625,429.126098633,1502225413.52,167.59375,428.5216369630001,1,1,1,60,12
37,167.0625,429.8556213380001,1502225413.53,167.390625,429.126098633,1,1,1,60,12
38,166.796875,430.647674561,1502225413.53,167.0625,429.8556213380001,1,1,1,60,12
39,166.671875,431.502258301,1502225413.54,166.796875,430.647674561,1,1,1,60,12
40,166.46875,432.502746582,1502225413.54,166.671875,431.502258301,1,1,1,60,12
41,166.40625,433.628295898,1502225413.54,166.46875,432.502746582,1,1,1,60,12
42,166.40625,434.753845215,1502225413.55,166.40625,433.628295898,1,1,1,60,12
43,166.40625,436.400482178,1502225413.55,166.40625,434.753845215,1,1,1,60,12
44,166.40625,438.005432129,1502225413.56,166.40625,436.400482178,1,1,1,60,12
45,166.40625,440.110626221,1502225413.56,166.40625,438.005432129,1,1,1,60,12
46,166.40625,441.778106689,1502225413.56,166.40625,440.110626221,1,1,1,60,12
